county_fips,year,state,county_name,dem_votes,rep_votes,dem_share,rep_share,turnout,population,mean_age,share_age_18_34,share_age_65_plus,share_college,share_no_hs,unemployment_rate,share_labor_force,median_wage,mean_wage,share_white,share_black,share_hispanic,share_poverty
17111,2016,ILLINOIS,MCHENRY,60803.0,71612.0,0.45918513763546426,0.5408148623645357,141750,922086.0,38.179222979201505,0.19371403535028187,0.125744236437816,0.23291211448823645,0.22042195630342507,0.04490272480257964,0.5535915305080004,40000.0,51872.03976003523,0.9178449732454457,0.014787123977589942,0.1262290068388415,0.06570417677975868
17111,2020,ILLINOIS,MCHENRY,78154.0,82260.0,0.4872018651738626,0.5127981348261373,163879,307124.0,39.041012750550266,0.19811867519308163,0.1454884671989164,0.25120146911345254,0.21195022206014508,0.049614817052624244,0.5604446412523931,45150.0,56095.15287643705,0.9055593180604576,0.016000052096221722,0.1341445149190555,0.05274345340213152
17111,2024,ILLINOIS,MCHENRY,75370.0,83933.0,0.4731235444404688,0.5268764555595312,162283,1252252.0,40.00465960525517,0.19889926308762135,0.16822173172811863,0.25916668529976394,0.1990094645486691,0.04123912075514379,0.5577655296218333,50000.0,64096.3957099324,0.7915235910982773,0.014303830219476591,0.15832116858268144,0.04518642879426739
17113,2000,ILLINOIS,MCLEAN,24936.0,34008.0,0.4230456026058632,0.5769543973941368,60898,152616.0,33.37698537505897,0.3242386119410809,0.09761099753630026,0.2343201237091786,0.22428841012737852,0.057850010865462695,0.5728953713896315,23500.0,29541.845656739726,0.8977040415159616,0.07298710489070609,0.023365833202285476,0.08058379680470439
17113,2008,ILLINOIS,MCLEAN,37689.0,36767.0,0.506191576232943,0.4938084237670571,75750,163526.0,34.189242077712414,0.33377566870100167,0.09761138901459095,0.2571456526790847,0.20021892543081835,0.052878409775406594,0.5685212137519415,29900.0,35005.54464928417,0.8900908723994961,0.0777857955309859,0.03491187945647787,0.11183603576098283
17113,2012,ILLINOIS,MCLEAN,31883.0,39947.0,0.44386746484755674,0.5561325351524433,73382,170695.0,35.0975131081754,0.30839801985998416,0.10559770350625385,0.2626497554116992,0.20449925305369226,0.06567561570889727,0.5544802132458478,30635.0,39205.98948381763,0.8686429010808753,0.08460704765810363,0.0449749553296816,0.13845755054681907
17113,2016,ILLINOIS,MCLEAN,36196.0,37237.0,0.4929119060912669,0.5070880939087331,79835,519718.0,35.64489203760501,0.30730319134607614,0.11797359337179009,0.2934245109848033,0.19607363993550347,0.04625401005841727,0.5493979427304808,34000.0,44141.08899759959,0.8371809327365994,0.08234658026083376,0.0477662886411477,0.12076417338908364
17113,2020,ILLINOIS,MCLEAN,43933.0,40502.0,0.5203174039201753,0.4796825960798247,87002,171847.0,36.25348129440724,0.30255983520224383,0.13204769358790086,0.29246946411633606,0.19320092873311726,0.032859975472498255,0.5077132565596141,36079.0,47878.93363343202,0.8291212532077953,0.08069387303822587,0.0507835458285568,0.14242314956875737
17113,2024,ILLINOIS,MCLEAN,44495.0,40290.0,0.5247980185174265,0.4752019814825736,86522,686003.0,37.125658342602,0.2984899482946868,0.14770343569926078,0.31806857987501513,0.18328053958947702,0.03105517382134839,0.5356754999613704,43000.0,55742.53367144773,0.7796700597519253,0.08363228732235865,0.06086562303663395,0.11015996367690982
17115,2000,ILLINOIS,MACON,24262.0,23830.0,0.5044913914996257,0.49550860850037426,49499,114926.0,37.98253658876146,0.20755094582600978,0.15072307397803805,0.11777143553242957,0.2446095748568644,0.06872485133354699,0.488714477141813,23000.0,28093.31118493909,0.8418199537093434,0.14755581852670413,0.011094095330908585,0.12530940315568717
